| name                         | title                        | level | facing   | categories      | description                                                                                                                                                                                                                                                 | detail                                                                                                                                                                                                                                                                                                                                                                                                                                                            | remediation                                                                                      | metadata                                                        | cache_key                                                                               |
| auth_rls_initplan            | Auth RLS Initialization Plan | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if calls to \`current_setting()\` and \`auth.<function>()\` in RLS policies are being unnecessarily re-evaluated for each row                                                                                                                       | Table \`public.pending_payments\` has a row level security policy \`pp owner all\` that re-evaluates current_setting() or auth.<function>() for each row. This produces suboptimal query performance at scale. Resolve the issue by replacing \`auth.<function>()\` with \`(select auth.<function>())\`. See [docs](https://supabase.com/docs/guides/database/postgres/row-level-security#call-functions-with-select) for more info.                              | https://supabase.com/docs/guides/database/database-linter?lint=0003_auth_rls_initplan            | {"name":"pending_payments","type":"table","schema":"public"}    | auth_rls_init_plan_public_pending_payments_pp owner all                                 |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.admin_messages\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Anyone can insert admin_messages",public_insert_admin_messages}\`                                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"admin_messages","type":"table","schema":"public"}      | multiple_permissive_policies_public_admin_messages_anon_INSERT                          |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.admin_messages\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Anyone can read admin_messages",public_read_admin_messages}\`                                                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"admin_messages","type":"table","schema":"public"}      | multiple_permissive_policies_public_admin_messages_anon_SELECT                          |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.admin_messages\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{"Anyone can insert admin_messages",public_insert_admin_messages}\`                                                                                                                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"admin_messages","type":"table","schema":"public"}      | multiple_permissive_policies_public_admin_messages_authenticated_INSERT                 |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.admin_messages\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Anyone can read admin_messages",public_read_admin_messages}\`                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"admin_messages","type":"table","schema":"public"}      | multiple_permissive_policies_public_admin_messages_authenticated_SELECT                 |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.admin_messages\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Anyone can insert admin_messages",public_insert_admin_messages}\`                                                                                                                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"admin_messages","type":"table","schema":"public"}      | multiple_permissive_policies_public_admin_messages_authenticator_INSERT                 |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.admin_messages\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Anyone can read admin_messages",public_read_admin_messages}\`                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"admin_messages","type":"table","schema":"public"}      | multiple_permissive_policies_public_admin_messages_authenticator_SELECT                 |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.admin_messages\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Anyone can insert admin_messages",public_insert_admin_messages}\`                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"admin_messages","type":"table","schema":"public"}      | multiple_permissive_policies_public_admin_messages_dashboard_user_INSERT                |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.admin_messages\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Anyone can read admin_messages",public_read_admin_messages}\`                                                                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"admin_messages","type":"table","schema":"public"}      | multiple_permissive_policies_public_admin_messages_dashboard_user_SELECT                |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.admin_messages\` has multiple permissive policies for role \`supabase_privileged_role\` for action \`INSERT\`. Policies include \`{"Anyone can insert admin_messages",public_insert_admin_messages}\`                                                                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"admin_messages","type":"table","schema":"public"}      | multiple_permissive_policies_public_admin_messages_supabase_privileged_role_INSERT      |
